passengerCount,tripDistance,hour_of_day,day_of_week,month_num,normalizeHolidayName,isPaidTimeOff,snowDepth,precipTime,precipDepth,temperature,totalAmount
1.0,3.8,18,5,1,None,false,0.0,6.0,3.0,6.710273972602741,20.15
1.0,3.82,16,2,1,None,false,29.058823529411764,24.0,3.0,6.18571428571429,19.89
1.0,3.71,11,6,1,None,false,67.0909090909091,24.0,462.0,-2.702112676056339,17.8
1.0,0.32,4,0,1,"Martin Luther King, Jr. Day",true,3.0,24.0,13.0,-2.3351145038167944,4.8
1.0,2.0,23,3,1,None,false,0.0,6.0,0.0,-1.9500000000000008,11.3
5.0,2.84,23,2,1,None,false,0.0,6.0,0.0,-0.8963963963963966,16.56
1.0,2.72,15,1,1,None,false,0.0,1.0,0.0,-5.393749999999998,14.75
1.0,0.98,15,4,1,None,false,15.647058823529413,6.0,0.0,3.3651785714285696,5.8
1.0,0.62,16,1,1,None,false,43.529411764705884,6.0,0.0,3.5794642857142853,6.3
2.0,1.3,18,4,1,None,false,0.0,1.0,0.0,-2.999107142857142,9.8
1.0,0.3,15,0,1,None,false,0.0,24.0,282.0,2.462499999999998,4.3
1.0,0.85,0,4,1,None,false,15.647058823529413,6.0,0.0,3.3651785714285696,7.3
1.0,0.53,16,4,1,None,false,0.0,1.0,0.0,-2.999107142857142,6.3
1.0,2.53,20,5,1,None,false,0.0,1.0,0.0,2.567857142857142,14.16
1.0,2.4,16,4,1,None,false,15.647058823529413,6.0,0.0,3.3651785714285696,13.8
1.0,1.86,7,0,1,None,false,0.0,1.0,0.0,0.12389380530973428,8.8
2.0,3.99,4,1,1,None,false,0.0,1.0,0.0,-5.393749999999998,17.3
1.0,0.98,20,5,1,None,false,0.0,1.0,0.0,2.567857142857142,6.8
1.0,2.3,10,2,1,None,false,29.058823529411764,24.0,3.0,6.18571428571429,11.8
1.0,2.71,0,2,1,None,false,29.058823529411764,24.0,3.0,6.18571428571429,13.3
1.0,1.37,17,0,1,None,false,54.411764705882355,6.0,0.0,-0.3089285714285713,10.8
2.0,2.6,8,4,1,None,false,0.0,1.0,0.0,-2.999107142857142,25.55
1.0,2.21,18,5,1,None,false,0.0,6.0,3.0,6.710273972602741,11.3
1.0,0.74,19,2,1,None,false,0.0,1.0,0.0,-0.15357142857142847,7.3
2.0,2.52,11,3,1,None,false,20.47058823529412,1.0,0.0,2.003571428571429,13.56
2.0,16.28,8,0,1,None,false,54.411764705882355,6.0,0.0,-0.3089285714285713,66.41
1.0,1.02,15,3,1,None,false,0.0,1.0,0.0,-0.040000000000000036,7.8
1.0,2.36,17,1,1,None,false,0.0,6.0,0.0,-7.20625,16.62
2.0,2.47,21,3,1,None,false,0.0,6.0,0.0,-1.9500000000000008,15.36
1.0,5.0,19,2,1,None,false,29.058823529411764,24.0,3.0,6.18571428571429,20.3
1.0,0.43,14,0,1,None,false,0.0,1.0,0.0,0.12389380530973428,4.8
1.0,4.74,18,4,1,New Year's Day,true,0.0,1.0,0.0,5.197345132743359,20.76
2.0,1.3,19,2,1,None,false,29.058823529411764,24.0,3.0,6.18571428571429,9.3
5.0,0.41,18,4,1,None,false,0.0,1.0,0.0,4.384090909090913,5.8
1.0,1.19,15,2,1,None,false,0.0,1.0,0.0,-0.15357142857142847,9.12
1.0,6.86,15,3,1,None,false,0.0,1.0,0.0,-0.040000000000000036,28.3
1.0,7.08,8,4,1,None,false,15.647058823529413,6.0,0.0,3.3651785714285696,29.16
1.0,4.29,21,3,1,None,false,20.47058823529412,1.0,0.0,2.003571428571429,15.3
1.0,7.3,15,2,1,None,false,0.0,6.0,0.0,-0.8963963963963966,32.75
1.0,4.22,19,3,1,None,false,0.0,6.0,0.0,3.180645161290322,23.5
1.0,0.53,18,0,1,None,false,0.0,24.0,282.0,2.462499999999998,7.8
1.0,0.71,16,2,1,None,false,0.0,6.0,0.0,-2.06875,7.3
1.0,0.63,14,0,1,None,false,0.0,1.0,0.0,0.12389380530973428,6.8
1.0,1.26,15,5,1,None,false,0.0,24.0,102.0,7.808965517241381,10.14
3.0,0.79,9,2,1,None,false,0.0,1.0,0.0,-0.15357142857142847,5.8
1.0,7.05,19,4,1,None,false,0.0,1.0,0.0,4.384090909090913,32.8
1.0,1.4,7,3,1,None,false,20.47058823529412,1.0,0.0,2.003571428571429,7.3
1.0,5.7,11,1,1,None,false,0.0,1.0,0.0,-5.393749999999998,28.56
1.0,1.52,8,3,1,None,false,0.0,1.0,0.0,-0.040000000000000036,11.76
2.0,0.94,15,0,1,None,false,0.0,24.0,282.0,2.462499999999998,7.3
1.0,1.05,8,0,1,None,false,54.411764705882355,6.0,0.0,-0.3089285714285713,8.8
1.0,1.1,19,0,1,None,false,0.0,1.0,0.0,0.12389380530973428,8.75
null,1.3,19,2,1,None,false,0.0,6.0,0.0,-0.8963963963963966,8.8
1.0,2.6,1,4,1,New Year's Day,true,0.0,1.0,0.0,5.197345132743359,14.75
1.0,1.72,8,5,1,None,false,12.722222222222221,6.0,0.0,0.6133928571428571,8.0
1.0,1.99,13,3,1,None,false,20.47058823529412,1.0,0.0,2.003571428571429,11.3
1.0,1.36,2,2,1,None,false,0.0,6.0,0.0,-2.06875,9.96
1.0,0.7,16,0,1,None,false,0.0,1.0,0.0,0.12389380530973428,8.3
